user_id,question_id,study_seen,study_result,updated_at
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779022110347-19,true,correct,2026-07-09 12:52:44.043+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779022110348-21,true,correct,2026-07-08 08:30:13.393+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779022110349-25,true,wrong,2026-07-08 13:02:19.405+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-83,true,wrong,2026-07-01 08:46:33.901+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-99,true,correct,2026-07-01 08:43:45.995+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543278-1,true,correct,2026-07-02 08:46:36.055+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543278-2,true,correct,2026-07-02 08:52:07.025+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543278-3,true,wrong,2026-07-13 08:51:13.403+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543278-5,true,correct,2026-07-02 08:52:18.994+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-10,true,correct,2026-07-13 08:51:51.379+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-12,true,correct,2026-07-01 08:42:06.035+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-14,true,correct,2026-07-13 08:52:06.013+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-17,true,correct,2026-07-13 08:50:23.703+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-18,true,correct,2026-07-02 08:53:31.338+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-24,true,correct,2026-07-12 09:50:34.409+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-28,true,wrong,2026-07-12 06:36:05.922+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-29,true,correct,2026-07-12 09:51:07.54+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-30,true,wrong,2026-07-07 08:53:00.544+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-33,true,correct,2026-07-02 08:49:40.986+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-34,true,wrong,2026-07-07 08:54:51.285+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-36,true,correct,2026-07-01 08:34:08.496+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-37,true,correct,2026-07-02 08:58:19.23+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-40,true,correct,2026-07-02 08:44:40.275+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-43,true,correct,2026-07-02 08:46:19.628+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-45,true,wrong,2026-07-02 08:50:52.449+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-49,true,correct,2026-07-02 08:56:04.278+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-51,true,correct,2026-07-02 08:53:15.696+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-56,true,correct,2026-07-12 06:37:51.126+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-58,true,correct,2026-07-02 08:46:54.475+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-1,true,correct,2026-06-28 17:01:57.118+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-10,true,correct,2026-07-12 06:34:03.76+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-12,true,correct,2026-06-28 17:19:40.704+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-13,true,correct,2026-06-28 17:20:44.189+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-14,true,correct,2026-06-28 17:15:07.256+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-15,true,correct,2026-06-28 17:12:25.558+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-16,true,correct,2026-06-28 17:00:57.726+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-17,true,correct,2026-06-28 17:16:17.52+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-18,true,correct,2026-06-28 17:14:57.52+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-19,true,correct,2026-06-28 17:16:06.181+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-2,true,correct,2026-06-28 17:11:11.343+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-21,true,correct,2026-06-28 17:18:53.885+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-22,true,correct,2026-06-28 17:10:47.754+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-24,true,correct,2026-06-28 17:19:09.117+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-25,true,correct,2026-06-28 17:11:57.08+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-26,true,correct,2026-06-28 17:13:29.364+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-27,true,wrong,2026-07-02 08:57:28.951+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-28,true,wrong,2026-07-12 09:51:40.956+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-29,true,correct,2026-05-20 21:02:46.932+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-3,true,correct,2026-07-12 09:49:40.335+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-30,true,correct,2026-07-02 08:53:01.881+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-31,true,correct,2026-06-28 17:11:47.686+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-32,true,correct,2026-06-28 17:20:11.016+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-33,true,correct,2026-06-28 17:20:37.109+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-34,true,correct,2026-07-12 06:40:08.877+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-4,true,correct,2026-06-28 17:16:40.576+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-5,true,correct,2026-07-01 08:28:51.719+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-6,true,correct,2026-06-28 17:13:05.332+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-7,true,correct,2026-07-12 06:41:16.341+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-8,true,correct,2026-06-28 17:12:54.592+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-9,true,correct,2026-06-28 17:11:20.62+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-35,true,correct,2026-06-28 17:15:29.877+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-36,true,correct,2026-06-28 17:15:19.513+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-37,true,correct,2026-05-20 16:52:28.268+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-39,true,correct,2026-06-28 17:19:43.705+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-40,true,correct,2026-06-28 17:20:17.107+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-41,true,correct,2026-05-23 14:37:03.803+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-42,true,correct,2026-05-23 14:37:38.013+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-43,true,correct,2026-06-28 17:12:19.94+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-44,true,correct,2026-06-28 17:20:21.741+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-45,true,correct,2026-06-28 17:12:39.35+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-47,true,correct,2026-06-28 17:12:47.385+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-48,true,correct,2026-06-28 17:19:00.695+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-50,true,correct,2026-06-28 17:10:23.671+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-51,true,wrong,2026-07-13 08:51:16.392+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-52,true,correct,2026-06-28 17:01:10.501+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-53,true,correct,2026-06-28 17:19:29.296+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-54,true,correct,2026-06-28 17:02:15.726+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-58,true,correct,2026-06-28 17:19:19.586+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-59,true,correct,2026-06-28 17:14:09.999+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-60,true,correct,2026-06-28 17:01:19.266+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017010-10,true,correct,2026-07-12 06:33:48.233+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017010-11,true,correct,2026-06-27 16:09:31.166+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017010-16,true,correct,2026-07-12 06:33:01.433+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017010-18,true,correct,2026-05-23 14:37:14.213+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017010-2,true,correct,2026-06-27 16:10:56.645+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017010-25,true,correct,2026-05-20 17:14:22.868+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017010-3,true,correct,2026-06-29 09:30:24.49+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017010-4,true,correct,2026-06-27 16:10:20.072+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017010-7,true,correct,2026-05-20 16:56:49.428+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017011-32,true,correct,2026-06-30 16:33:26.885+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-1,true,correct,2026-06-29 08:34:39.773+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-10,true,correct,2026-07-12 06:29:34.936+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-15,true,correct,2026-07-12 06:32:23.587+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-16,true,wrong,2026-07-01 08:46:32.941+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-18,true,correct,2026-07-13 06:26:26.995+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-21,true,correct,2026-07-01 08:32:47.159+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-22,true,wrong,2026-07-07 08:54:54.644+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-23,true,correct,2026-06-28 17:13:21.629+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-25,true,correct,2026-07-13 08:51:43.413+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-27,true,correct,2026-06-27 16:07:58.559+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-29,true,correct,2026-06-27 16:18:02.596+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-3,true,correct,2026-06-28 17:10:59.612+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-33,true,correct,2026-07-01 08:31:13.115+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-34,true,correct,2026-06-27 16:11:30.516+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-40,true,correct,2026-07-02 08:54:13.459+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-8,true,correct,2026-05-21 19:34:36.249+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-9,true,correct,2026-05-20 21:09:20.344+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-43,true,correct,2026-05-20 20:59:56.327+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-46,true,correct,2026-05-20 20:54:10.306+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-50,true,correct,2026-06-27 16:01:58.58+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-51,true,correct,2026-07-12 06:41:04.205+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-52,true,correct,2026-06-27 16:13:04.723+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-56,true,correct,2026-07-01 08:46:31.179+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-57,true,correct,2026-07-13 06:30:19.287+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-10,true,correct,2026-06-30 16:32:53.157+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-11,true,wrong,2026-07-12 06:29:14.372+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-12,true,correct,2026-06-27 16:16:27.052+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-13,true,correct,2026-06-30 16:32:45.524+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-19,true,correct,2026-05-20 16:51:47.143+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-2,true,correct,2026-06-29 08:48:01.242+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-22,true,wrong,2026-07-12 06:37:29.001+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-23,true,correct,2026-07-01 08:28:14.626+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-28,true,correct,2026-06-27 16:02:19.512+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-30,true,correct,2026-06-28 17:17:17.349+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-32,true,wrong,2026-07-02 08:52:51.195+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-33,true,correct,2026-06-28 17:13:40.178+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-39,true,correct,2026-07-12 09:51:46.209+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-4,true,correct,2026-06-27 16:16:54.376+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-5,true,correct,2026-07-01 08:33:27.42+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-7,true,correct,2026-06-27 16:03:16.8+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-8,true,correct,2026-06-27 16:04:19.698+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-49,true,correct,2026-05-20 16:56:33.493+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-50,true,correct,2026-06-27 16:07:20.023+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-51,true,correct,2026-07-01 08:27:55.943+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-52,true,correct,2026-06-27 16:14:04.539+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-53,true,correct,2026-07-13 06:29:13.653+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-56,true,correct,2026-05-21 19:33:08.52+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-58,true,correct,2026-05-20 21:01:58.532+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-59,true,correct,2026-05-20 21:01:40.973+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-61,true,correct,2026-06-27 16:08:15.172+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-62,true,correct,2026-06-30 16:33:18.156+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-63,true,correct,2026-06-27 16:16:02.281+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-65,true,correct,2026-06-27 16:04:06.383+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-67,true,correct,2026-06-27 16:05:39.85+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-68,true,correct,2026-06-29 08:37:28.261+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-69,true,correct,2026-06-27 16:03:56.116+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993823-1,true,correct,2026-07-01 08:26:21.572+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-10,true,correct,2026-05-20 16:53:14.798+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-13,true,correct,2026-05-21 19:34:30.541+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-17,true,correct,2026-06-27 16:09:43.914+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-18,true,correct,2026-05-20 16:55:00.188+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-19,true,correct,2026-07-13 06:30:10.242+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-20,true,correct,2026-07-01 08:37:33.152+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-23,true,correct,2026-06-27 16:07:12.395+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-25,true,correct,2026-06-27 16:11:49.4+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-29,true,correct,2026-06-29 09:10:17.664+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-36,true,correct,2026-06-27 16:13:53.128+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-37,true,correct,2026-07-02 08:52:31.226+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-39,true,correct,2026-06-27 16:09:20.238+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-4,true,correct,2026-05-20 17:18:19.813+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-40,true,correct,2026-06-27 16:16:23.333+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-42,true,correct,2026-07-12 06:28:30.175+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-43,true,correct,2026-05-20 21:05:00.693+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-45,true,correct,2026-06-27 16:06:41.352+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-47,true,correct,2026-06-27 16:08:33.557+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-48,true,correct,2026-06-27 16:14:45.845+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-49,true,correct,2026-07-13 08:52:14.495+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-51,true,correct,2026-06-27 16:12:36.664+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-6,true,correct,2026-07-12 06:33:26.843+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-7,true,correct,2026-05-20 17:16:54.866+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-8,true,correct,2026-07-01 08:34:39.96+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993825-53,true,correct,2026-06-27 16:01:12.402+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993825-55,true,correct,2026-06-27 16:17:05.907+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993825-56,true,correct,2026-07-01 08:40:53.637+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993825-60,true,correct,2026-06-27 16:18:38.994+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993825-63,true,correct,2026-06-29 09:33:10.518+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767195-1,true,correct,2026-07-01 08:36:15.112+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767195-2,true,correct,2026-07-01 08:33:00.554+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767195-3,true,correct,2026-07-13 06:26:52.577+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767195-4,true,correct,2026-07-13 06:25:17.791+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767195-5,true,correct,2026-07-13 06:29:54.042+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767195-6,true,correct,2026-07-13 06:30:13.376+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-11,true,correct,2026-07-11 12:03:49.076+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-14,true,correct,2026-07-08 12:55:39.932+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-15,true,correct,2026-07-09 12:24:55.177+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-16,true,correct,2026-07-09 12:33:46.78+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-17,true,correct,2026-07-10 07:44:50.931+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-20,true,correct,2026-07-10 07:29:07.053+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-21,true,correct,2026-07-10 07:15:02.786+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-22,true,correct,2026-07-09 06:24:57.645+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-23,true,correct,2026-07-10 07:57:07.271+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-8,true,correct,2026-07-13 06:27:11.755+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-1,true,wrong,2026-07-11 12:08:32.896+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-10,true,correct,2026-07-11 07:33:46.668+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-11,true,correct,2026-07-11 07:27:24.343+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-12,true,correct,2026-07-11 07:26:38.591+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-13,true,correct,2026-07-11 07:55:42.617+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-14,true,correct,2026-07-11 08:46:25.97+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-15,true,correct,2026-07-11 07:49:35.72+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-16,true,correct,2026-07-11 06:38:28.83+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-17,true,wrong,2026-07-11 12:07:59.741+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-18,true,correct,2026-07-11 07:34:24.761+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-19,true,correct,2026-07-11 06:33:32.26+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-2,true,correct,2026-07-11 06:39:43.824+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-20,true,correct,2026-07-11 07:37:50.13+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-21,true,correct,2026-07-11 12:06:56.85+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-22,true,correct,2026-07-11 08:55:28.389+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-23,true,correct,2026-07-11 07:50:27.027+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-24,true,correct,2026-07-11 12:07:09.713+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-25,true,correct,2026-07-11 12:02:50.842+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-26,true,correct,2026-07-11 08:52:32.054+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-27,true,correct,2026-07-11 07:31:40.066+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-28,true,correct,2026-07-11 07:50:08.3+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-29,true,correct,2026-07-11 07:51:03.622+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-3,true,correct,2026-07-11 06:28:53.894+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-30,true,correct,2026-07-11 12:03:08.629+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-31,true,correct,2026-07-11 11:59:37.877+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-32,true,correct,2026-07-11 07:34:05.313+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-33,true,correct,2026-07-11 07:25:46.632+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-34,true,correct,2026-07-11 07:27:01.31+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-35,true,correct,2026-07-11 08:55:19.464+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-36,true,correct,2026-07-11 12:05:06.205+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-37,true,correct,2026-07-11 06:35:45.85+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-38,true,correct,2026-07-11 07:53:04.312+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-39,true,correct,2026-07-11 06:40:05.733+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-4,true,correct,2026-07-11 09:00:26.761+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-40,true,wrong,2026-07-11 12:06:37.148+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-41,true,correct,2026-07-11 07:11:08.557+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-42,true,correct,2026-07-11 12:04:12.408+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-43,true,correct,2026-07-11 08:52:38.474+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-5,true,correct,2026-07-11 07:51:23.091+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-6,true,correct,2026-07-11 07:32:57.521+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-7,true,correct,2026-07-11 08:55:42.909+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-8,true,correct,2026-07-11 08:57:08.651+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-9,true,correct,2026-07-11 12:05:51.456+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-44,true,correct,2026-07-11 07:39:09.256+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-45,true,correct,2026-07-11 06:29:40.156+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-46,true,correct,2026-07-11 07:32:42.333+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-47,true,correct,2026-07-11 08:58:51.799+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-48,true,correct,2026-07-11 12:07:15.271+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-49,true,correct,2026-07-11 12:05:40.837+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-50,true,correct,2026-07-11 07:33:01.706+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-51,true,correct,2026-07-11 12:07:40.915+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-52,true,correct,2026-07-11 06:24:55.395+00
